language,project,merge_sha,file,tool,conflicts,classification
go,prometheus,776a71749,scrape/scrape_test.go,csdiff,0,merge_diferente
go,prometheus,776a71749,scrape/scrape_test.go,sepmerge,0,correct
go,prometheus,7e2b7e425,cmd/prometheus/main.go,diff3,2,reportou_conflito
go,prometheus,7e2b7e425,cmd/prometheus/main.go,csdiff,1,reportou_conflito
go,prometheus,7e2b7e425,cmd/prometheus/main.go,sepmerge,1,reportou_conflito
go,prometheus,8f3a6020d,cmd/prometheus/main.go,diff3,0,correct
go,prometheus,8f3a6020d,cmd/prometheus/main.go,csdiff,0,merge_diferente
go,prometheus,8f3a6020d,cmd/prometheus/main.go,sepmerge,0,correct
go,prometheus,8f3a6020d,scrape/scrape.go,diff3,0,correct
go,prometheus,8f3a6020d,scrape/scrape.go,csdiff,0,merge_diferente
go,prometheus,8f3a6020d,scrape/scrape.go,sepmerge,0,correct
go,prometheus,8f3a6020d,scrape/scrape_test.go,diff3,0,correct
go,prometheus,8f3a6020d,scrape/scrape_test.go,csdiff,0,merge_diferente
go,prometheus,8f3a6020d,scrape/scrape_test.go,sepmerge,0,correct
go,prometheus,8f3a6020d,storage/remote/queue_manager_test.go,diff3,2,reportou_conflito
go,prometheus,8f3a6020d,storage/remote/queue_manager_test.go,csdiff,2,reportou_conflito
go,prometheus,8f3a6020d,storage/remote/queue_manager_test.go,sepmerge,2,reportou_conflito
go,prometheus,8f3a6020d,tsdb/chunks/chunks_test.go,diff3,0,correct
go,prometheus,8f3a6020d,tsdb/chunks/chunks_test.go,csdiff,0,merge_diferente
go,prometheus,8f3a6020d,tsdb/chunks/chunks_test.go,sepmerge,0,correct
go,prometheus,8f3a6020d,tsdb/db.go,diff3,0,correct
go,prometheus,8f3a6020d,tsdb/db.go,csdiff,0,merge_diferente
go,prometheus,8f3a6020d,tsdb/db.go,sepmerge,0,correct
go,prometheus,8f3a6020d,tsdb/db_test.go,diff3,0,correct
go,prometheus,8f3a6020d,tsdb/db_test.go,csdiff,0,merge_diferente
go,prometheus,8f3a6020d,tsdb/db_test.go,sepmerge,0,correct
go,prometheus,9c2350979,config/config.go,diff3,0,correct
go,prometheus,9c2350979,config/config.go,csdiff,0,merge_diferente
go,prometheus,9c2350979,config/config.go,sepmerge,0,correct
go,prometheus,9c2350979,config/config_test.go,diff3,0,correct
go,prometheus,9c2350979,config/config_test.go,csdiff,0,merge_diferente
go,prometheus,9c2350979,config/config_test.go,sepmerge,0,correct
go,prometheus,9d38077e5,cmd/prometheus/main.go,diff3,0,correct
go,prometheus,9d38077e5,cmd/prometheus/main.go,csdiff,0,merge_diferente
go,prometheus,9d38077e5,cmd/prometheus/main.go,sepmerge,0,correct
go,prometheus,9d38077e5,tsdb/db.go,diff3,0,correct
go,prometheus,9d38077e5,tsdb/db.go,csdiff,0,merge_diferente
go,prometheus,9d38077e5,tsdb/db.go,sepmerge,0,correct
go,prometheus,9d38077e5,tsdb/db_test.go,diff3,0,correct
go,prometheus,9d38077e5,tsdb/db_test.go,csdiff,0,merge_diferente
go,prometheus,9d38077e5,tsdb/db_test.go,sepmerge,0,correct
go,prometheus,a02e20d98,scrape/helpers_test.go,diff3,0,correct
go,prometheus,a02e20d98,scrape/helpers_test.go,csdiff,0,merge_diferente
go,prometheus,a02e20d98,scrape/helpers_test.go,sepmerge,0,correct
go,prometheus,a02e20d98,scrape/manager.go,diff3,0,correct
go,prometheus,a02e20d98,scrape/manager.go,csdiff,0,merge_diferente
go,prometheus,a02e20d98,scrape/manager.go,sepmerge,0,correct
go,prometheus,a02e20d98,scrape/manager_test.go,diff3,3,reportou_conflito
go,prometheus,a02e20d98,scrape/manager_test.go,csdiff,3,reportou_conflito
go,prometheus,a02e20d98,scrape/manager_test.go,sepmerge,3,reportou_conflito
go,prometheus,a02e20d98,scrape/scrape.go,diff3,0,correct
go,prometheus,a02e20d98,scrape/scrape.go,csdiff,0,merge_diferente
go,prometheus,a02e20d98,scrape/scrape.go,sepmerge,0,correct
go,prometheus,a02e20d98,scrape/scrape_test.go,diff3,0,correct
go,prometheus,a02e20d98,scrape/scrape_test.go,csdiff,0,merge_diferente
go,prometheus,a02e20d98,scrape/scrape_test.go,sepmerge,0,correct
go,prometheus,a02e20d98,tsdb/head_test.go,diff3,0,correct
go,prometheus,a02e20d98,tsdb/head_test.go,csdiff,0,merge_diferente
go,prometheus,a02e20d98,tsdb/head_test.go,sepmerge,0,correct
go,prometheus,a02e20d98,tsdb/head_wal.go,diff3,0,correct
go,prometheus,a02e20d98,tsdb/head_wal.go,csdiff,0,merge_diferente
go,prometheus,a02e20d98,tsdb/head_wal.go,sepmerge,0,correct
go,prometheus,b014aa101,discovery/kubernetes/endpoints_test.go,diff3,0,correct
go,prometheus,b014aa101,discovery/kubernetes/endpoints_test.go,csdiff,0,merge_diferente
go,prometheus,b014aa101,discovery/kubernetes/endpoints_test.go,sepmerge,0,correct
go,prometheus,b014aa101,discovery/kubernetes/endpointslice_test.go,diff3,0,correct
go,prometheus,b014aa101,discovery/kubernetes/endpointslice_test.go,csdiff,0,merge_diferente
go,prometheus,b014aa101,discovery/kubernetes/endpointslice_test.go,sepmerge,0,correct
go,prometheus,b014aa101,discovery/kubernetes/node.go,diff3,0,correct
go,prometheus,b014aa101,discovery/kubernetes/node.go,csdiff,0,merge_diferente
go,prometheus,b014aa101,discovery/kubernetes/node.go,sepmerge,0,correct
go,prometheus,b014aa101,discovery/kubernetes/node_test.go,diff3,0,correct
go,prometheus,b014aa101,discovery/kubernetes/node_test.go,csdiff,0,merge_diferente
go,prometheus,b014aa101,discovery/kubernetes/node_test.go,sepmerge,0,correct
go,prometheus,b014aa101,discovery/kubernetes/pod_test.go,diff3,0,correct
go,prometheus,b014aa101,discovery/kubernetes/pod_test.go,csdiff,0,merge_diferente
go,prometheus,b014aa101,discovery/kubernetes/pod_test.go,sepmerge,0,correct
go,prometheus,b53d7386d,promql/engine.go,diff3,0,correct
go,prometheus,b53d7386d,promql/engine.go,csdiff,0,merge_diferente
go,prometheus,b53d7386d,promql/engine.go,sepmerge,0,correct
go,prometheus,b9ce7f3be,discovery/kubernetes/endpointslice.go,diff3,0,correct
go,prometheus,b9ce7f3be,discovery/kubernetes/endpointslice.go,csdiff,0,merge_diferente
go,prometheus,b9ce7f3be,discovery/kubernetes/endpointslice.go,sepmerge,0,correct
go,prometheus,bf139a370,config/config_test.go,diff3,0,correct
go,prometheus,bf139a370,config/config_test.go,csdiff,0,merge_diferente
go,prometheus,bf139a370,config/config_test.go,sepmerge,0,correct
go,prometheus,c133a969a,cmd/prometheus/main.go,diff3,0,correct
go,prometheus,c133a969a,cmd/prometheus/main.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,cmd/prometheus/main.go,sepmerge,0,correct
go,prometheus,c133a969a,scrape/scrape.go,diff3,0,correct
go,prometheus,c133a969a,scrape/scrape.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,scrape/scrape.go,sepmerge,0,correct
go,prometheus,c133a969a,storage/remote/queue_manager.go,diff3,0,correct
go,prometheus,c133a969a,storage/remote/queue_manager.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,storage/remote/queue_manager.go,sepmerge,0,correct
go,prometheus,c133a969a,storage/remote/queue_manager_test.go,diff3,14,reportou_conflito
go,prometheus,c133a969a,storage/remote/queue_manager_test.go,csdiff,20,reportou_conflito
go,prometheus,c133a969a,storage/remote/queue_manager_test.go,sepmerge,20,reportou_conflito
go,prometheus,c133a969a,tsdb/agent/db.go,diff3,0,correct
go,prometheus,c133a969a,tsdb/agent/db.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,tsdb/agent/db.go,sepmerge,0,correct
go,prometheus,c133a969a,tsdb/agent/db_test.go,diff3,0,correct
go,prometheus,c133a969a,tsdb/agent/db_test.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,tsdb/agent/db_test.go,sepmerge,0,correct
go,prometheus,c133a969a,tsdb/head.go,diff3,0,correct
go,prometheus,c133a969a,tsdb/head.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,tsdb/head.go,sepmerge,0,correct
go,prometheus,c133a969a,tsdb/record/record.go,diff3,0,correct
go,prometheus,c133a969a,tsdb/record/record.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,tsdb/record/record.go,sepmerge,0,correct
go,prometheus,c133a969a,tsdb/wlog/watcher.go,diff3,0,correct
go,prometheus,c133a969a,tsdb/wlog/watcher.go,csdiff,0,merge_diferente
go,prometheus,c133a969a,tsdb/wlog/watcher.go,sepmerge,0,correct
go,prometheus,c133a969a,tsdb/wlog/watcher_test.go,diff3,14,reportou_conflito
go,prometheus,c133a969a,tsdb/wlog/watcher_test.go,csdiff,99,reportou_conflito
go,prometheus,c133a969a,tsdb/wlog/watcher_test.go,sepmerge,52,reportou_conflito
go,prometheus,c4deef472,cmd/prometheus/main.go,diff3,0,correct
go,prometheus,c4deef472,cmd/prometheus/main.go,csdiff,0,merge_diferente
go,prometheus,c4deef472,cmd/prometheus/main.go,sepmerge,0,correct
go,prometheus,c4deef472,tsdb/db_test.go,diff3,0,correct
go,prometheus,c4deef472,tsdb/db_test.go,csdiff,0,merge_diferente
go,prometheus,c4deef472,tsdb/db_test.go,sepmerge,0,correct
go,prometheus,c4deef472,tsdb/head.go,diff3,0,correct
go,prometheus,c4deef472,tsdb/head.go,csdiff,0,merge_diferente
go,prometheus,c4deef472,tsdb/head.go,sepmerge,0,correct
go,prometheus,c4deef472,tsdb/head_test.go,diff3,1,reportou_conflito
go,prometheus,c4deef472,tsdb/head_test.go,csdiff,1,reportou_conflito
go,prometheus,c4deef472,tsdb/head_test.go,sepmerge,1,reportou_conflito
go,prometheus,ccc306252,tsdb/db_test.go,diff3,0,correct
go,prometheus,ccc306252,tsdb/db_test.go,csdiff,0,merge_diferente
go,prometheus,ccc306252,tsdb/db_test.go,sepmerge,0,correct
go,prometheus,ccc306252,tsdb/head_test.go,diff3,0,correct
go,prometheus,ccc306252,tsdb/head_test.go,csdiff,0,merge_diferente
go,prometheus,ccc306252,tsdb/head_test.go,sepmerge,0,correct
go,prometheus,ccc306252,tsdb/index/postings.go,diff3,4,reportou_conflito
go,prometheus,ccc306252,tsdb/index/postings.go,csdiff,10,reportou_conflito
go,prometheus,ccc306252,tsdb/index/postings.go,sepmerge,4,reportou_conflito
go,prometheus,ccc306252,tsdb/index/postings_test.go,diff3,3,reportou_conflito
go,prometheus,ccc306252,tsdb/index/postings_test.go,csdiff,5,reportou_conflito
go,prometheus,ccc306252,tsdb/index/postings_test.go,sepmerge,3,reportou_conflito
go,prometheus,ccc306252,tsdb/label_values_bench_test.go,diff3,1,reportou_conflito
go,prometheus,ccc306252,tsdb/label_values_bench_test.go,csdiff,1,reportou_conflito
go,prometheus,ccc306252,tsdb/label_values_bench_test.go,sepmerge,1,reportou_conflito
go,prometheus,d28d33afe,discovery/consul/consul.go,diff3,0,correct
go,prometheus,d28d33afe,discovery/consul/consul.go,csdiff,0,merge_diferente
go,prometheus,d28d33afe,discovery/consul/consul.go,sepmerge,0,correct
go,prometheus,d28d33afe,discovery/consul/consul_test.go,diff3,0,correct
go,prometheus,d28d33afe,discovery/consul/consul_test.go,csdiff,0,merge_diferente
go,prometheus,d28d33afe,discovery/consul/consul_test.go,sepmerge,0,correct
go,prometheus,d448f3f97,storage/remote/queue_manager_test.go,diff3,0,correct
go,prometheus,d448f3f97,storage/remote/queue_manager_test.go,csdiff,0,merge_diferente
go,prometheus,d448f3f97,storage/remote/queue_manager_test.go,sepmerge,0,correct
go,prometheus,e48be9d71,cmd/prometheus/main.go,diff3,0,correct
go,prometheus,e48be9d71,cmd/prometheus/main.go,csdiff,0,merge_diferente
go,prometheus,e48be9d71,cmd/prometheus/main.go,sepmerge,0,correct
go,prometheus,ece943762,web/web_test.go,diff3,0,correct
go,prometheus,ece943762,web/web_test.go,csdiff,0,merge_diferente
go,prometheus,ece943762,web/web_test.go,sepmerge,0,correct
go,prometheus,f11e1c9fe,web/web_test.go,diff3,0,correct
go,prometheus,f11e1c9fe,web/web_test.go,csdiff,0,merge_diferente
go,prometheus,f11e1c9fe,web/web_test.go,sepmerge,0,correct
go,prometheus,ff144f16f,promql/engine.go,diff3,0,correct
go,prometheus,ff144f16f,promql/engine.go,csdiff,0,merge_diferente
go,prometheus,ff144f16f,promql/engine.go,sepmerge,0,correct
go,syncthing,046bbdfbd,cmd/syncthing/main.go,diff3,1,reportou_conflito
go,syncthing,046bbdfbd,cmd/syncthing/main.go,csdiff,0,merge_diferente
go,syncthing,046bbdfbd,cmd/syncthing/main.go,sepmerge,0,merge_diferente
go,syncthing,046bbdfbd,lib/db/lowlevel.go,diff3,2,reportou_conflito
go,syncthing,046bbdfbd,lib/db/lowlevel.go,csdiff,3,reportou_conflito
go,syncthing,046bbdfbd,lib/db/lowlevel.go,sepmerge,2,reportou_conflito
go,syncthing,046bbdfbd,lib/db/transactions.go,diff3,6,reportou_conflito
go,syncthing,046bbdfbd,lib/db/transactions.go,csdiff,10,reportou_conflito
go,syncthing,046bbdfbd,lib/db/transactions.go,sepmerge,6,reportou_conflito
go,syncthing,046bbdfbd,lib/ur/usage_report.go,diff3,2,reportou_conflito
go,syncthing,046bbdfbd,lib/ur/usage_report.go,csdiff,9,reportou_conflito
go,syncthing,046bbdfbd,lib/ur/usage_report.go,sepmerge,2,reportou_conflito
go,syncthing,166a33037,lib/model/model.go,diff3,6,reportou_conflito
go,syncthing,166a33037,lib/model/model.go,csdiff,6,reportou_conflito
go,syncthing,166a33037,lib/model/model.go,sepmerge,6,reportou_conflito
go,syncthing,16c0c2f7a,lib/connections/service.go,diff3,2,reportou_conflito
go,syncthing,16c0c2f7a,lib/connections/service.go,csdiff,2,reportou_conflito
go,syncthing,16c0c2f7a,lib/connections/service.go,sepmerge,2,reportou_conflito
go,syncthing,1c5af3a4b,lib/model/folder.go,diff3,1,reportou_conflito
go,syncthing,1c5af3a4b,lib/model/folder.go,csdiff,3,reportou_conflito
go,syncthing,1c5af3a4b,lib/model/folder.go,sepmerge,1,reportou_conflito
go,syncthing,1dbdd6b72,lib/config/config_test.go,diff3,0,correct
go,syncthing,1dbdd6b72,lib/config/config_test.go,csdiff,0,merge_diferente
go,syncthing,1dbdd6b72,lib/config/config_test.go,sepmerge,0,correct
go,syncthing,1dbdd6b72,lib/config/folderconfiguration.go,diff3,0,correct
go,syncthing,1dbdd6b72,lib/config/folderconfiguration.go,csdiff,0,merge_diferente
go,syncthing,1dbdd6b72,lib/config/folderconfiguration.go,sepmerge,0,correct
go,syncthing,1dbdd6b72,lib/model/model_test.go,diff3,0,correct
go,syncthing,1dbdd6b72,lib/model/model_test.go,csdiff,0,merge_diferente
go,syncthing,1dbdd6b72,lib/model/model_test.go,sepmerge,0,correct
go,syncthing,1dbdd6b72,lib/scanner/walk_test.go,diff3,0,correct
go,syncthing,1dbdd6b72,lib/scanner/walk_test.go,csdiff,0,merge_diferente
go,syncthing,1dbdd6b72,lib/scanner/walk_test.go,sepmerge,0,correct
go,syncthing,1dbdd6b72,lib/versioner/external.go,diff3,0,correct
go,syncthing,1dbdd6b72,lib/versioner/external.go,csdiff,0,merge_diferente
go,syncthing,1dbdd6b72,lib/versioner/external.go,sepmerge,0,correct
go,syncthing,1e2e8650e,lib/model/model.go,diff3,2,reportou_conflito
go,syncthing,1e2e8650e,lib/model/model.go,csdiff,2,reportou_conflito
go,syncthing,1e2e8650e,lib/model/model.go,sepmerge,2,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/messages.go,diff3,2,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/messages.go,csdiff,3,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/messages.go,sepmerge,2,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/service.go,diff3,2,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/service.go,csdiff,2,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/service.go,sepmerge,2,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/supervisor.go,diff3,4,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/supervisor.go,csdiff,6,reportou_conflito
go,syncthing,1e2e8650e,vendor/github.com/thejerf/suture/supervisor.go,sepmerge,4,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs.go,diff3,11,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs.go,csdiff,17,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs.go,sepmerge,12,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_test.go,diff3,5,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_test.go,csdiff,7,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_test.go,sepmerge,5,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_watch.go,diff3,9,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_watch.go,csdiff,17,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_watch.go,sepmerge,9,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_watch_test.go,diff3,6,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_watch_test.go,csdiff,6,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_watch_test.go,sepmerge,6,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_windows.go,diff3,2,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_windows.go,csdiff,2,reportou_conflito
go,syncthing,22d8a379c,lib/fs/basicfs_windows.go,sepmerge,2,reportou_conflito
go,syncthing,22d8a379c,lib/model/folder_recvonly_test.go,diff3,4,reportou_conflito
go,syncthing,22d8a379c,lib/model/folder_recvonly_test.go,csdiff,4,reportou_conflito
go,syncthing,22d8a379c,lib/model/folder_recvonly_test.go,sepmerge,4,reportou_conflito
go,syncthing,22d8a379c,lib/model/folder_sendrecv.go,diff3,1,reportou_conflito
go,syncthing,22d8a379c,lib/model/folder_sendrecv.go,csdiff,1,reportou_conflito
go,syncthing,22d8a379c,lib/model/folder_sendrecv.go,sepmerge,1,reportou_conflito
go,syncthing,26b188dc0,lib/config/config_test.go,diff3,2,reportou_conflito
go,syncthing,26b188dc0,lib/config/config_test.go,csdiff,2,reportou_conflito
go,syncthing,26b188dc0,lib/config/config_test.go,sepmerge,2,reportou_conflito
go,syncthing,26b188dc0,lib/config/versioningconfiguration.go,diff3,1,reportou_conflito
go,syncthing,26b188dc0,lib/config/versioningconfiguration.go,csdiff,2,reportou_conflito
go,syncthing,26b188dc0,lib/config/versioningconfiguration.go,sepmerge,1,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_linux.go,diff3,4,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_linux.go,csdiff,16,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_linux.go,sepmerge,4,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_unix.go,diff3,1,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_unix.go,csdiff,3,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_unix.go,sepmerge,1,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_windows.go,diff3,2,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_windows.go,csdiff,2,reportou_conflito
go,syncthing,2bbd2d6ed,lib/osutil/lowprio_windows.go,sepmerge,2,reportou_conflito
go,syncthing,39d669210,cmd/syncthing/main.go,diff3,1,reportou_conflito
go,syncthing,39d669210,cmd/syncthing/main.go,csdiff,1,reportou_conflito
go,syncthing,39d669210,cmd/syncthing/main.go,sepmerge,1,reportou_conflito
go,syncthing,39d669210,lib/model/model.go,diff3,1,reportou_conflito
go,syncthing,39d669210,lib/model/model.go,csdiff,1,reportou_conflito
go,syncthing,39d669210,lib/model/model.go,sepmerge,1,reportou_conflito
go,syncthing,39d669210,lib/model/model_test.go,diff3,0,correct
go,syncthing,39d669210,lib/model/model_test.go,csdiff,0,merge_diferente
go,syncthing,39d669210,lib/model/model_test.go,sepmerge,0,correct
go,syncthing,39d669210,lib/versioner/simple_test.go,diff3,0,correct
go,syncthing,39d669210,lib/versioner/simple_test.go,csdiff,0,merge_diferente
go,syncthing,39d669210,lib/versioner/simple_test.go,sepmerge,0,correct
go,syncthing,39d669210,lib/versioner/util.go,diff3,0,correct
go,syncthing,39d669210,lib/versioner/util.go,csdiff,0,merge_diferente
go,syncthing,39d669210,lib/versioner/util.go,sepmerge,0,correct
go,syncthing,3a557a43c,lib/model/folder_sendrecv.go,diff3,1,reportou_conflito
go,syncthing,3a557a43c,lib/model/folder_sendrecv.go,csdiff,1,reportou_conflito
go,syncthing,3a557a43c,lib/model/folder_sendrecv.go,sepmerge,1,reportou_conflito
go,syncthing,3ad049184,lib/db/lowlevel.go,diff3,2,reportou_conflito
go,syncthing,3ad049184,lib/db/lowlevel.go,csdiff,5,reportou_conflito
go,syncthing,3ad049184,lib/db/lowlevel.go,sepmerge,2,reportou_conflito
go,syncthing,3ad049184,lib/db/schemaupdater.go,diff3,1,reportou_conflito
go,syncthing,3ad049184,lib/db/schemaupdater.go,csdiff,1,reportou_conflito
go,syncthing,3ad049184,lib/db/schemaupdater.go,sepmerge,1,reportou_conflito
go,syncthing,3ad049184,lib/model/folder.go,diff3,1,reportou_conflito
go,syncthing,3ad049184,lib/model/folder.go,csdiff,1,reportou_conflito
go,syncthing,3ad049184,lib/model/folder.go,sepmerge,1,reportou_conflito
go,syncthing,40e183592,lib/db/transactions.go,diff3,1,reportou_conflito
go,syncthing,40e183592,lib/db/transactions.go,csdiff,1,reportou_conflito
go,syncthing,40e183592,lib/db/transactions.go,sepmerge,1,reportou_conflito
go,syncthing,428c5c02c,lib/config/config.go,diff3,1,reportou_conflito
go,syncthing,428c5c02c,lib/config/config.go,csdiff,1,reportou_conflito
go,syncthing,428c5c02c,lib/config/config.go,sepmerge,1,reportou_conflito
go,syncthing,428c5c02c,lib/config/migrations.go,diff3,2,reportou_conflito
go,syncthing,428c5c02c,lib/config/migrations.go,csdiff,2,reportou_conflito
